city,date,epidemiological_week,estimated_population,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,new_confirmed,new_deaths
São Bento do Sapucaí,2021-06-24,202125,10893.0,False,646,5930.41403,2021-06-24,0.0124,8,406,3,0
São José do Barreiro,2021-06-24,202125,4144.0,False,259,6250.0,2021-06-24,0.0154,4,328,1,0
São José dos Campos,2021-06-24,202125,729737.0,False,80607,11046.03439,2021-06-24,0.0209,1683,464,249,5
São Luiz do Paraitinga,2021-06-24,202125,10690.0,False,72,673.52666,2021-06-24,0.2917,21,414,1,0
São Sebastião,2021-06-24,202125,90328.0,False,7563,8372.81906,2021-06-24,0.0202,153,457,15,1
Taubaté,2021-06-24,202125,317915.0,False,24111,7584.10267,2021-06-24,0.0285,687,463,85,5
Tremembé,2021-06-24,202125,47714.0,False,2367,4960.80815,2021-06-24,0.0131,31,408,18,0
Ubatuba,2021-06-24,202125,91824.0,False,6134,6680.17076,2021-06-24,0.0192,118,438,14,1
Aparecida,2021-06-25,202125,36185.0,False,2223,6143.4296,2021-06-25,0.0409,91,434,7,1
Arapeí,2021-06-25,202125,2460.0,False,210,8536.58537,2021-06-25,0.0143,3,382,0,0
Areias,2021-06-25,202125,3896.0,False,320,8213.55236,2021-06-25,0.0031,1,367,2,0
Bananal,2021-06-25,202125,10993.0,False,957,8705.53989,2021-06-25,0.0031,3,415,0,0
Cachoeira Paulista,2021-06-25,202125,33581.0,False,2378,7081.38531,2021-06-25,0.0151,36,452,6,0
Campos do Jordão,2021-06-25,202125,52405.0,False,4581,8741.5323,2021-06-25,0.0238,109,439,20,0
Canas,2021-06-25,202125,5204.0,False,202,3881.62952,2021-06-25,0.0198,4,415,0,0
Caraguatatuba,2021-06-25,202125,123389.0,False,16205,13133.26147,2021-06-25,0.0265,429,446,62,0
Caçapava,2021-06-25,202125,95018.0,False,7902,8316.31901,2021-06-25,0.031,245,444,21,2
Cruzeiro,2021-06-25,202125,82571.0,False,5863,7100.55589,2021-06-25,0.0131,77,437,1,0
Cunha,2021-06-25,202125,21459.0,False,794,3700.07922,2021-06-25,0.0113,9,416,1,0
Guaratinguetá,2021-06-25,202125,122505.0,False,7804,6370.35223,2021-06-25,0.0284,222,443,31,1
Igaratá,2021-06-25,202125,9583.0,False,1904,19868.51717,2021-06-25,0.0158,30,439,4,0
Ilhabela,2021-06-25,202125,35591.0,False,6663,18721.02498,2021-06-25,0.006,40,443,24,0
Jacareí,2021-06-25,202125,235416.0,False,21829,9272.52183,2021-06-25,0.0287,627,444,206,2
Jambeiro,2021-06-25,202125,6717.0,False,358,5329.76031,2021-06-25,0.0279,10,416,0,1
Lagoinha,2021-06-25,202125,4889.0,False,191,3906.72939,2021-06-25,0.0366,7,336,1,0
Lavrinhas,2021-06-25,202125,7311.0,False,302,4130.76187,2021-06-25,0.0132,4,428,7,0
Lorena,2021-06-25,202125,89125.0,False,4509,5059.18654,2021-06-25,0.0253,114,437,14,1
Monteiro Lobato,2021-06-25,202125,4696.0,False,239,5089.43782,2021-06-25,0.0293,7,406,8,1
Natividade da Serra,2021-06-25,202125,6642.0,False,178,2679.91569,2021-06-25,0.0393,7,387,2,0
Paraibuna,2021-06-25,202125,18263.0,False,1153,6313.31107,2021-06-25,0.0347,40,423,3,0
Pindamonhangaba,2021-06-25,202125,170132.0,False,11040,6489.07907,2021-06-25,0.0239,264,445,166,0
Piquete,2021-06-25,202125,13575.0,False,318,2342.54144,2021-06-25,0.0377,12,403,0,0
Potim,2021-06-25,202125,25130.0,False,1703,6776.76084,2021-06-25,0.0206,35,408,2,0
Queluz,2021-06-25,202125,13606.0,False,927,6813.17066,2021-06-25,0.0065,6,369,0,0
Redenção da Serra,2021-06-25,202125,3839.0,False,103,2682.99036,2021-06-25,0.0194,2,386,0,0
Roseira,2021-06-25,202125,10801.0,False,1403,12989.53801,2021-06-25,0.015,21,408,21,0
Santa Branca,2021-06-25,202125,14857.0,False,1028,6919.2973,2021-06-25,0.0292,30,448,15,0
Santo Antônio do Pinhal,2021-06-25,202125,6827.0,False,584,8554.26981,2021-06-25,0.012,7,427,2,0
Silveiras,2021-06-25,202125,6339.0,False,427,6736.07825,2021-06-25,0.0141,6,411,2,0
São Bento do Sapucaí,2021-06-25,202125,10893.0,False,656,6022.2161,2021-06-25,0.0122,8,407,10,0
São José do Barreiro,2021-06-25,202125,4144.0,False,259,6250.0,2021-06-25,0.0154,4,329,0,0
São José dos Campos,2021-06-25,202125,729737.0,False,80929,11090.15988,2021-06-25,0.0209,1692,465,322,9
São Luiz do Paraitinga,2021-06-25,202125,10690.0,False,72,673.52666,2021-06-25,0.2917,21,415,0,0
São Sebastião,2021-06-25,202125,90328.0,False,7575,8386.10398,2021-06-25,0.0203,154,458,12,1
Taubaté,2021-06-25,202125,317915.0,False,24262,7631.59964,2021-06-25,0.0284,689,464,151,2
Tremembé,2021-06-25,202125,47714.0,False,2378,4983.86218,2021-06-25,0.013,31,409,11,0
Ubatuba,2021-06-25,202125,91824.0,False,6148,6695.41732,2021-06-25,0.0192,118,439,14,0
Aparecida,2021-06-26,202125,36185.0,False,2229,6160.01105,2021-06-26,0.0408,91,435,6,0
Arapeí,2021-06-26,202125,2460.0,False,210,8536.58537,2021-06-26,0.0143,3,383,0,0
Areias,2021-06-26,202125,3896.0,False,321,8239.21971,2021-06-26,0.0031,1,368,1,0
Bananal,2021-06-26,202125,10993.0,False,958,8714.63659,2021-06-26,0.0031,3,416,1,0
Cachoeira Paulista,2021-06-26,202125,33581.0,False,2382,7093.2968,2021-06-26,0.0151,36,453,4,0
Campos do Jordão,2021-06-26,202125,52405.0,False,4600,8777.78838,2021-06-26,0.0239,110,440,19,1
Canas,2021-06-26,202125,5204.0,False,203,3900.8455,2021-06-26,0.0197,4,416,1,0
Caraguatatuba,2021-06-26,202125,123389.0,False,16308,13216.73731,2021-06-26,0.0263,429,447,103,0
Caçapava,2021-06-26,202125,95018.0,False,7921,8336.31522,2021-06-26,0.0309,245,445,19,0
Cruzeiro,2021-06-26,202125,82571.0,False,5864,7101.76696,2021-06-26,0.0131,77,438,1,0
Cunha,2021-06-26,202125,21459.0,False,799,3723.37947,2021-06-26,0.0113,9,417,5,0
Guaratinguetá,2021-06-26,202125,122505.0,False,7832,6393.20844,2021-06-26,0.0285,223,444,28,1
Igaratá,2021-06-26,202125,9583.0,False,1908,19910.25775,2021-06-26,0.0157,30,440,4,0
Ilhabela,2021-06-26,202125,35591.0,False,6691,18799.69655,2021-06-26,0.006,40,444,28,0
Jacareí,2021-06-26,202125,235416.0,False,21968,9331.56625,2021-06-26,0.0286,628,445,139,1
Jambeiro,2021-06-26,202125,6717.0,False,359,5344.64791,2021-06-26,0.0279,10,417,1,0
Lagoinha,2021-06-26,202125,4889.0,False,192,3927.18347,2021-06-26,0.0365,7,337,1,0
Lavrinhas,2021-06-26,202125,7311.0,False,302,4130.76187,2021-06-26,0.0132,4,429,0,0
Lorena,2021-06-26,202125,89125.0,False,4529,5081.62693,2021-06-26,0.0252,114,438,20,0
Monteiro Lobato,2021-06-26,202125,4696.0,False,241,5132.02726,2021-06-26,0.029,7,407,2,0
Natividade da Serra,2021-06-26,202125,6642.0,False,179,2694.97139,2021-06-26,0.0391,7,388,1,0
Paraibuna,2021-06-26,202125,18263.0,False,1159,6346.16438,2021-06-26,0.0345,40,424,6,0
Pindamonhangaba,2021-06-26,202125,170132.0,False,11229,6600.16928,2021-06-26,0.0236,265,446,189,1
Piquete,2021-06-26,202125,13575.0,False,320,2357.2744,2021-06-26,0.0375,12,404,2,0
Potim,2021-06-26,202125,25130.0,False,1706,6788.69877,2021-06-26,0.0217,37,409,3,2
Queluz,2021-06-26,202125,13606.0,False,931,6842.56945,2021-06-26,0.0064,6,370,4,0
Redenção da Serra,2021-06-26,202125,3839.0,False,103,2682.99036,2021-06-26,0.0194,2,387,0,0
Roseira,2021-06-26,202125,10801.0,False,1404,12998.79641,2021-06-26,0.015,21,409,1,0
Santa Branca,2021-06-26,202125,14857.0,False,1041,7006.79814,2021-06-26,0.0288,30,449,13,0
Santo Antônio do Pinhal,2021-06-26,202125,6827.0,False,588,8612.8607,2021-06-26,0.0119,7,428,4,0
Silveiras,2021-06-26,202125,6339.0,False,432,6814.95504,2021-06-26,0.0139,6,412,5,0
São Bento do Sapucaí,2021-06-26,202125,10893.0,False,657,6031.39631,2021-06-26,0.0122,8,408,1,0
São José do Barreiro,2021-06-26,202125,4144.0,False,259,6250.0,2021-06-26,0.0154,4,330,0,0
São José dos Campos,2021-06-26,202125,729737.0,False,81210,11128.6669,2021-06-26,0.0209,1699,466,281,7
São Luiz do Paraitinga,2021-06-26,202125,10690.0,False,72,673.52666,2021-06-26,0.2917,21,416,0,0
São Sebastião,2021-06-26,202125,90328.0,False,7585,8397.17474,2021-06-26,0.0204,155,459,10,1
Taubaté,2021-06-26,202125,317915.0,False,24485,7701.74418,2021-06-26,0.0281,689,465,223,0
Tremembé,2021-06-26,202125,47714.0,False,2396,5021.58696,2021-06-26,0.0129,31,410,18,0
Ubatuba,2021-06-26,202125,91824.0,False,6167,6716.10908,2021-06-26,0.0191,118,440,19,0
Aparecida,2021-06-27,202126,36185.0,False,2230,6162.77463,2021-06-27,0.0408,91,436,1,0
Arapeí,2021-06-27,202126,2460.0,False,210,8536.58537,2021-06-27,0.0143,3,384,0,0
Areias,2021-06-27,202126,3896.0,False,321,8239.21971,2021-06-27,0.0031,1,369,0,0
Bananal,2021-06-27,202126,10993.0,False,958,8714.63659,2021-06-27,0.0031,3,417,0,0
Cachoeira Paulista,2021-06-27,202126,33581.0,False,2383,7096.27468,2021-06-27,0.0151,36,454,1,0
Campos do Jordão,2021-06-27,202126,52405.0,False,4617,8810.22803,2021-06-27,0.0238,110,441,17,0
Canas,2021-06-27,202126,5204.0,False,203,3900.8455,2021-06-27,0.0197,4,417,0,0
Caraguatatuba,2021-06-27,202126,123389.0,False,16357,13256.44912,2021-06-27,0.0262,429,448,49,0
Caçapava,2021-06-27,202126,95018.0,False,7933,8348.94441,2021-06-27,0.0309,245,446,12,0
Cruzeiro,2021-06-27,202126,82571.0,False,5865,7102.97804,2021-06-27,0.0131,77,439,1,0
Cunha,2021-06-27,202126,21459.0,False,799,3723.37947,2021-06-27,0.0113,9,418,0,0
Guaratinguetá,2021-06-27,202126,122505.0,False,7851,6408.71801,2021-06-27,0.0284,223,445,19,0
Igaratá,2021-06-27,202126,9583.0,False,1908,19910.25775,2021-06-27,0.0157,30,441,0,0
Ilhabela,2021-06-27,202126,35591.0,False,6691,18799.69655,2021-06-27,0.006,40,445,0,0
Jacareí,2021-06-27,202126,235416.0,False,21997,9343.88487,2021-06-27,0.0285,628,446,29,0
Jambeiro,2021-06-27,202126,6717.0,False,359,5344.64791,2021-06-27,0.0279,10,418,0,0
Lagoinha,2021-06-27,202126,4889.0,False,192,3927.18347,2021-06-27,0.0365,7,338,0,0
Lavrinhas,2021-06-27,202126,7311.0,False,302,4130.76187,2021-06-27,0.0132,4,430,0,0
Lorena,2021-06-27,202126,89125.0,False,4531,5083.87097,2021-06-27,0.0252,114,439,2,0
Monteiro Lobato,2021-06-27,202126,4696.0,False,241,5132.02726,2021-06-27,0.029,7,408,0,0
Natividade da Serra,2021-06-27,202126,6642.0,False,179,2694.97139,2021-06-27,0.0391,7,389,0,0
Paraibuna,2021-06-27,202126,18263.0,False,1158,6340.68882,2021-06-27,0.0345,40,425,-1,0
Pindamonhangaba,2021-06-27,202126,170132.0,False,11236,6604.28373,2021-06-27,0.0236,265,447,7,0
Piquete,2021-06-27,202126,13575.0,False,320,2357.2744,2021-06-27,0.0375,12,405,0,0
Potim,2021-06-27,202126,25130.0,False,1706,6788.69877,2021-06-27,0.0217,37,410,0,0
Queluz,2021-06-27,202126,13606.0,False,931,6842.56945,2021-06-27,0.0064,6,371,0,0
Redenção da Serra,2021-06-27,202126,3839.0,False,103,2682.99036,2021-06-27,0.0194,2,388,0,0
Roseira,2021-06-27,202126,10801.0,False,1404,12998.79641,2021-06-27,0.015,21,410,0,0
Santa Branca,2021-06-27,202126,14857.0,False,1041,7006.79814,2021-06-27,0.0288,30,450,0,0
Santo Antônio do Pinhal,2021-06-27,202126,6827.0,False,588,8612.8607,2021-06-27,0.0119,7,429,0,0
Silveiras,2021-06-27,202126,6339.0,False,433,6830.7304,2021-06-27,0.0139,6,413,1,0
São Bento do Sapucaí,2021-06-27,202126,10893.0,False,657,6031.39631,2021-06-27,0.0122,8,409,0,0
São José do Barreiro,2021-06-27,202126,4144.0,False,259,6250.0,2021-06-27,0.0154,4,331,0,0
São José dos Campos,2021-06-27,202126,729737.0,False,81429,11158.67772,2021-06-27,0.0209,1704,467,219,5
São Luiz do Paraitinga,2021-06-27,202126,10690.0,False,72,673.52666,2021-06-27,0.2917,21,417,0,0
São Sebastião,2021-06-27,202126,90328.0,False,7590,8402.71012,2021-06-27,0.0204,155,460,5,0
Taubaté,2021-06-27,202126,317915.0,False,24511,7709.92246,2021-06-27,0.0281,689,466,26,0
Tremembé,2021-06-27,202126,47714.0,False,2397,5023.68278,2021-06-27,0.0129,31,411,1,0
Ubatuba,2021-06-27,202126,91824.0,False,6171,6720.46524,2021-06-27,0.0191,118,441,4,0
Aparecida,2021-06-28,202126,36185.0,False,2230,6162.77463,2021-06-28,0.0408,91,437,0,0
Arapeí,2021-06-28,202126,2460.0,False,210,8536.58537,2021-06-28,0.0143,3,385,0,0
Areias,2021-06-28,202126,3896.0,False,321,8239.21971,2021-06-28,0.0031,1,370,0,0
Bananal,2021-06-28,202126,10993.0,False,958,8714.63659,2021-06-28,0.0031,3,418,0,0
Cachoeira Paulista,2021-06-28,202126,33581.0,False,2384,7099.25255,2021-06-28,0.0151,36,455,1,0
Campos do Jordão,2021-06-28,202126,52405.0,False,4623,8821.67732,2021-06-28,0.0238,110,442,6,0
Canas,2021-06-28,202126,5204.0,False,203,3900.8455,2021-06-28,0.0197,4,418,0,0
Caraguatatuba,2021-06-28,202126,123389.0,False,16359,13258.07001,2021-06-28,0.0262,429,449,2,0
Caçapava,2021-06-28,202126,95018.0,False,7942,8358.4163,2021-06-28,0.0308,245,447,9,0
Cruzeiro,2021-06-28,202126,82571.0,False,5865,7102.97804,2021-06-28,0.0131,77,440,0,0
Cunha,2021-06-28,202126,21459.0,False,799,3723.37947,2021-06-28,0.0113,9,419,0,0
Guaratinguetá,2021-06-28,202126,122505.0,False,7862,6417.69724,2021-06-28,0.0284,223,446,11,0
Igaratá,2021-06-28,202126,9583.0,False,1908,19910.25775,2021-06-28,0.0157,30,442,0,0
Ilhabela,2021-06-28,202126,35591.0,False,6693,18805.31595,2021-06-28,0.006,40,446,2,0
Jacareí,2021-06-28,202126,235416.0,False,22009,9348.98223,2021-06-28,0.0285,628,447,12,0
Jambeiro,2021-06-28,202126,6717.0,False,359,5344.64791,2021-06-28,0.0279,10,419,0,0
Lagoinha,2021-06-28,202126,4889.0,False,192,3927.18347,2021-06-28,0.0365,7,339,0,0
Lavrinhas,2021-06-28,202126,7311.0,False,302,4130.76187,2021-06-28,0.0132,4,431,0,0
Lorena,2021-06-28,202126,89125.0,False,4534,5087.23703,2021-06-28,0.0251,114,440,3,0
Monteiro Lobato,2021-06-28,202126,4696.0,False,241,5132.02726,2021-06-28,0.029,7,409,0,0
Natividade da Serra,2021-06-28,202126,6642.0,False,179,2694.97139,2021-06-28,0.0391,7,390,0,0
Paraibuna,2021-06-28,202126,18263.0,False,1160,6351.63993,2021-06-28,0.0345,40,426,2,0
Pindamonhangaba,2021-06-28,202126,170132.0,False,11242,6607.81041,2021-06-28,0.0236,265,448,6,0
Piquete,2021-06-28,202126,13575.0,False,320,2357.2744,2021-06-28,0.0375,12,406,0,0
Potim,2021-06-28,202126,25130.0,False,1706,6788.69877,2021-06-28,0.0217,37,411,0,0
Queluz,2021-06-28,202126,13606.0,False,931,6842.56945,2021-06-28,0.0064,6,372,0,0
Redenção da Serra,2021-06-28,202126,3839.0,False,103,2682.99036,2021-06-28,0.0194,2,389,0,0
Roseira,2021-06-28,202126,10801.0,False,1404,12998.79641,2021-06-28,0.015,21,411,0,0
Santa Branca,2021-06-28,202126,14857.0,False,1043,7020.25981,2021-06-28,0.0288,30,451,2,0
Santo Antônio do Pinhal,2021-06-28,202126,6827.0,False,588,8612.8607,2021-06-28,0.0119,7,430,0,0
Silveiras,2021-06-28,202126,6339.0,False,433,6830.7304,2021-06-28,0.0139,6,414,0,0
São Bento do Sapucaí,2021-06-28,202126,10893.0,False,657,6031.39631,2021-06-28,0.0122,8,410,0,0
São José do Barreiro,2021-06-28,202126,4144.0,False,259,6250.0,2021-06-28,0.0154,4,332,0,0
São José dos Campos,2021-06-28,202126,729737.0,False,81577,11178.95899,2021-06-28,0.0209,1705,468,148,1
São Luiz do Paraitinga,2021-06-28,202126,10690.0,False,72,673.52666,2021-06-28,0.2917,21,418,0,0
São Sebastião,2021-06-28,202126,90328.0,False,7598,8411.56673,2021-06-28,0.0204,155,461,8,0
Taubaté,2021-06-28,202126,317915.0,False,24540,7719.0444,2021-06-28,0.0281,689,467,29,0
Tremembé,2021-06-28,202126,47714.0,False,2400,5029.97024,2021-06-28,0.0129,31,412,3,0
Ubatuba,2021-06-28,202126,91824.0,False,6169,6718.28716,2021-06-28,0.0191,118,442,-2,0
Aparecida,2021-06-29,202126,36185.0,True,2230,6162.77463,2021-06-28,0.0408,91,438,0,0
Arapeí,2021-06-29,202126,2460.0,True,210,8536.58537,2021-06-28,0.0143,3,386,0,0
Areias,2021-06-29,202126,3896.0,True,321,8239.21971,2021-06-28,0.0031,1,371,0,0
Bananal,2021-06-29,202126,10993.0,True,958,8714.63659,2021-06-28,0.0031,3,419,0,0
Cachoeira Paulista,2021-06-29,202126,33581.0,True,2384,7099.25255,2021-06-28,0.0151,36,456,0,0
Campos do Jordão,2021-06-29,202126,52405.0,True,4623,8821.67732,2021-06-28,0.0238,110,443,0,0
Canas,2021-06-29,202126,5204.0,True,203,3900.8455,2021-06-28,0.0197,4,419,0,0
Caraguatatuba,2021-06-29,202126,123389.0,True,16359,13258.07001,2021-06-28,0.0262,429,450,0,0
Caçapava,2021-06-29,202126,95018.0,True,7942,8358.4163,2021-06-28,0.0308,245,448,0,0
Cruzeiro,2021-06-29,202126,82571.0,True,5865,7102.97804,2021-06-28,0.0131,77,441,0,0
Cunha,2021-06-29,202126,21459.0,True,799,3723.37947,2021-06-28,0.0113,9,420,0,0
Guaratinguetá,2021-06-29,202126,122505.0,True,7862,6417.69724,2021-06-28,0.0284,223,447,0,0
Igaratá,2021-06-29,202126,9583.0,True,1908,19910.25775,2021-06-28,0.0157,30,443,0,0
Ilhabela,2021-06-29,202126,35591.0,True,6693,18805.31595,2021-06-28,0.006,40,447,0,0
Jacareí,2021-06-29,202126,235416.0,True,22009,9348.98223,2021-06-28,0.0285,628,448,0,0
Jambeiro,2021-06-29,202126,6717.0,True,359,5344.64791,2021-06-28,0.0279,10,420,0,0
Lagoinha,2021-06-29,202126,4889.0,True,192,3927.18347,2021-06-28,0.0365,7,340,0,0
Lavrinhas,2021-06-29,202126,7311.0,True,302,4130.76187,2021-06-28,0.0132,4,432,0,0
Lorena,2021-06-29,202126,89125.0,True,4534,5087.23703,2021-06-28,0.0251,114,441,0,0
Monteiro Lobato,2021-06-29,202126,4696.0,True,241,5132.02726,2021-06-28,0.029,7,410,0,0
Natividade da Serra,2021-06-29,202126,6642.0,True,179,2694.97139,2021-06-28,0.0391,7,391,0,0
Paraibuna,2021-06-29,202126,18263.0,True,1160,6351.63993,2021-06-28,0.0345,40,427,0,0
Pindamonhangaba,2021-06-29,202126,170132.0,True,11242,6607.81041,2021-06-28,0.0236,265,449,0,0
Piquete,2021-06-29,202126,13575.0,True,320,2357.2744,2021-06-28,0.0375,12,407,0,0
Potim,2021-06-29,202126,25130.0,True,1706,6788.69877,2021-06-28,0.0217,37,412,0,0
Queluz,2021-06-29,202126,13606.0,True,931,6842.56945,2021-06-28,0.0064,6,373,0,0
Redenção da Serra,2021-06-29,202126,3839.0,True,103,2682.99036,2021-06-28,0.0194,2,390,0,0
Roseira,2021-06-29,202126,10801.0,True,1404,12998.79641,2021-06-28,0.015,21,412,0,0
Santa Branca,2021-06-29,202126,14857.0,True,1043,7020.25981,2021-06-28,0.0288,30,452,0,0
Santo Antônio do Pinhal,2021-06-29,202126,6827.0,True,588,8612.8607,2021-06-28,0.0119,7,431,0,0
Silveiras,2021-06-29,202126,6339.0,True,433,6830.7304,2021-06-28,0.0139,6,415,0,0
São Bento do Sapucaí,2021-06-29,202126,10893.0,True,657,6031.39631,2021-06-28,0.0122,8,411,0,0
São José do Barreiro,2021-06-29,202126,4144.0,True,259,6250.0,2021-06-28,0.0154,4,333,0,0
São José dos Campos,2021-06-29,202126,729737.0,True,81577,11178.95899,2021-06-28,0.0209,1705,469,0,0
São Luiz do Paraitinga,2021-06-29,202126,10690.0,True,72,673.52666,2021-06-28,0.2917,21,419,0,0
São Sebastião,2021-06-29,202126,90328.0,True,7598,8411.56673,2021-06-28,0.0204,155,462,0,0
Taubaté,2021-06-29,202126,317915.0,True,24540,7719.0444,2021-06-28,0.0281,689,468,0,0
Tremembé,2021-06-29,202126,47714.0,True,2400,5029.97024,2021-06-28,0.0129,31,413,0,0
Ubatuba,2021-06-29,202126,91824.0,True,6169,6718.28716,2021-06-28,0.0191,118,443,0,0
Aparecida,2021-06-30,202126,36185.0,False,2238,6184.88324,2021-06-30,0.0416,93,439,8,2
Arapeí,2021-06-30,202126,2460.0,False,214,8699.18699,2021-06-30,0.014,3,387,4,0
Areias,2021-06-30,202126,3896.0,False,321,8239.21971,2021-06-30,0.0031,1,372,0,0
Bananal,2021-06-30,202126,10993.0,False,958,8714.63659,2021-06-30,0.0031,3,420,0,0
Cachoeira Paulista,2021-06-30,202126,33581.0,False,2395,7132.00917,2021-06-30,0.0154,37,457,11,1
Campos do Jordão,2021-06-30,202126,52405.0,False,4679,8928.53735,2021-06-30,0.0235,110,444,56,0
Canas,2021-06-30,202126,5204.0,False,203,3900.8455,2021-06-30,0.0197,4,420,0,0
Caraguatatuba,2021-06-30,202126,123389.0,False,16400,13291.29825,2021-06-30,0.0266,437,451,41,8
Caçapava,2021-06-30,202126,95018.0,False,7992,8411.03791,2021-06-30,0.0307,245,449,50,0
Cruzeiro,2021-06-30,202126,82571.0,False,5867,7105.4002,2021-06-30,0.0131,77,442,2,0
Cunha,2021-06-30,202126,21459.0,False,806,3755.99981,2021-06-30,0.0124,10,421,7,1
Guaratinguetá,2021-06-30,202126,122505.0,False,7940,6481.36811,2021-06-30,0.0286,227,448,78,4
Igaratá,2021-06-30,202126,9583.0,False,1917,20004.17406,2021-06-30,0.0156,30,444,9,0
Ilhabela,2021-06-30,202126,35591.0,False,6722,18886.79722,2021-06-30,0.0058,39,448,29,-1
Jacareí,2021-06-30,202126,235416.0,False,22203,9431.38954,2021-06-30,0.0287,637,449,194,9
Jambeiro,2021-06-30,202126,6717.0,False,361,5374.42311,2021-06-30,0.0305,11,421,2,1
Lagoinha,2021-06-30,202126,4889.0,False,193,3947.63755,2021-06-30,0.0363,7,341,1,0
Lavrinhas,2021-06-30,202126,7311.0,False,302,4130.76187,2021-06-30,0.0132,4,433,0,0
Lorena,2021-06-30,202126,89125.0,False,4555,5110.79944,2021-06-30,0.025,114,442,21,0
Monteiro Lobato,2021-06-30,202126,4696.0,False,241,5132.02726,2021-06-30,0.029,7,411,0,0
Natividade da Serra,2021-06-30,202126,6642.0,False,179,2694.97139,2021-06-30,0.0391,7,392,0,0
Paraibuna,2021-06-30,202126,18263.0,False,1165,6379.01769,2021-06-30,0.0343,40,428,5,0
Pindamonhangaba,2021-06-30,202126,170132.0,False,11417,6710.67171,2021-06-30,0.0232,265,450,175,0
Piquete,2021-06-30,202126,13575.0,False,321,2364.64088,2021-06-30,0.0374,12,408,1,0
Potim,2021-06-30,202126,25130.0,False,1707,6792.67807,2021-06-30,0.0217,37,413,1,0
Queluz,2021-06-30,202126,13606.0,False,938,6894.01735,2021-06-30,0.0064,6,374,7,0
Redenção da Serra,2021-06-30,202126,3839.0,False,103,2682.99036,2021-06-30,0.0194,2,391,0,0
Roseira,2021-06-30,202126,10801.0,False,1415,13100.63883,2021-06-30,0.0163,23,413,11,2
Santa Branca,2021-06-30,202126,14857.0,False,1049,7060.64481,2021-06-30,0.0296,31,453,6,1
Santo Antônio do Pinhal,2021-06-30,202126,6827.0,False,599,8773.98565,2021-06-30,0.0117,7,432,11,0
Silveiras,2021-06-30,202126,6339.0,False,434,6846.50576,2021-06-30,0.0138,6,416,1,0
São Bento do Sapucaí,2021-06-30,202126,10893.0,False,661,6068.11714,2021-06-30,0.0121,8,412,4,0
São José do Barreiro,2021-06-30,202126,4144.0,False,259,6250.0,2021-06-30,0.0154,4,334,0,0
São José dos Campos,2021-06-30,202126,729737.0,False,82043,11242.81762,2021-06-30,0.021,1726,470,466,21
São Luiz do Paraitinga,2021-06-30,202126,10690.0,False,74,692.23573,2021-06-30,0.2838,21,420,2,0
São Sebastião,2021-06-30,202126,90328.0,False,7615,8430.38703,2021-06-30,0.0206,157,463,17,2
Taubaté,2021-06-30,202126,317915.0,False,24679,7762.76678,2021-06-30,0.028,691,469,139,2
Tremembé,2021-06-30,202126,47714.0,False,2417,5065.5992,2021-06-30,0.0137,33,414,17,2
Ubatuba,2021-06-30,202126,91824.0,False,6196,6747.69124,2021-06-30,0.019,118,444,27,0
Aparecida,2021-07-01,202126,36185.0,False,2240,6190.41039,2021-07-01,0.0415,93,440,2,0
Arapeí,2021-07-01,202126,2460.0,False,214,8699.18699,2021-07-01,0.014,3,388,0,0
Areias,2021-07-01,202126,3896.0,False,321,8239.21971,2021-07-01,0.0031,1,373,0,0
Bananal,2021-07-01,202126,10993.0,False,959,8723.73328,2021-07-01,0.0031,3,421,1,0
Cachoeira Paulista,2021-07-01,202126,33581.0,False,2413,7185.61091,2021-07-01,0.0157,38,458,18,1
Campos do Jordão,2021-07-01,202126,52405.0,False,4716,8999.1413,2021-07-01,0.0233,110,445,37,0
Canas,2021-07-01,202126,5204.0,False,206,3958.49347,2021-07-01,0.0194,4,421,3,0
Caraguatatuba,2021-07-01,202126,123389.0,False,16445,13327.76828,2021-07-01,0.0266,437,452,45,0
Caçapava,2021-07-01,202126,95018.0,False,8016,8436.29628,2021-07-01,0.0311,249,450,24,4
Cruzeiro,2021-07-01,202126,82571.0,False,5867,7105.4002,2021-07-01,0.0131,77,443,0,0
Cunha,2021-07-01,202126,21459.0,False,807,3760.65986,2021-07-01,0.0124,10,422,1,0
Guaratinguetá,2021-07-01,202126,122505.0,False,8045,6567.07889,2021-07-01,0.0283,228,449,105,1
Igaratá,2021-07-01,202126,9583.0,False,1917,20004.17406,2021-07-01,0.0156,30,445,0,0
Ilhabela,2021-07-01,202126,35591.0,False,6742,18942.99121,2021-07-01,0.0058,39,449,20,0
Jacareí,2021-07-01,202126,235416.0,False,22237,9445.83206,2021-07-01,0.0287,639,450,34,2
Jambeiro,2021-07-01,202126,6717.0,False,361,5374.42311,2021-07-01,0.0305,11,422,0,0
Lagoinha,2021-07-01,202126,4889.0,False,193,3947.63755,2021-07-01,0.0363,7,342,0,0
Lavrinhas,2021-07-01,202126,7311.0,False,302,4130.76187,2021-07-01,0.0132,4,434,0,0
Lorena,2021-07-01,202126,89125.0,False,4610,5172.51052,2021-07-01,0.0247,114,443,55,0
Monteiro Lobato,2021-07-01,202126,4696.0,False,241,5132.02726,2021-07-01,0.029,7,412,0,0
Natividade da Serra,2021-07-01,202126,6642.0,False,181,2725.08281,2021-07-01,0.0387,7,393,2,0
